graph name, algorithm, score, time
LFR_N500_ad5_mc50_mu0.5_i6, infomap, 0.0, 0.04093274900515098
LFR_N500_ad5_mc50_mu0.5_i6, louvain, 0.6057913508931776, 0.1898503809934482
LFR_N500_ad5_mc50_mu0.5_i6, leiden, 0.4660480352894153, 0.07557364700187463
LFR_N500000_ad5_mc50_mu0.5_i14, label propagation, 0.9671535408063726, 467.4492878739984
LFR_N500000_ad5_mc50_mu0.5_i14, infomap, 0.969578169435399, 176.87000081100268
LFR_N500000_ad5_mc50_mu0.5_i14, louvain, 0.6036499325564622, 553.2895574580034
LFR_N500000_ad5_mc50_mu0.5_i14, leiden, 0.6809005151184893, 134.04433623499062
LFR_N1000000_ad5_mc50_mu0.5_i28, label propagation, 0.9692933484599141, 1054.5564192129968
LFR_N1000000_ad5_mc50_mu0.5_i28, infomap, 0.9704488594691745, 547.1595911559998
LFR_N1000000_ad5_mc50_mu0.5_i28, louvain, 0.5658102923684427, 1371.888324353
LFR_N1000000_ad5_mc50_mu0.5_i28, leiden, 0.6805533126537184, 375.75126990700664
LFR_N100_ad5_mc50_mu0.5_i16, label propagation, 1.0890232020334398e-15, 3.5090393730060896
LFR_N100_ad5_mc50_mu0.5_i16, infomap, 1.0890232020334398e-15, 0.017274564001127146
LFR_N100_ad5_mc50_mu0.5_i16, louvain, 0.15478919880832936, 0.05527692199393641
LFR_N100_ad5_mc50_mu0.5_i16, leiden, 0.16675985311832614, 0.016991395998047665
LFR_N10000_ad5_mc50_mu0.5_i29, label propagation, 0.894947970597277, 6.011824146989966
LFR_N10000_ad5_mc50_mu0.5_i29, infomap, 0.9376050081684375, 1.8442777439922793
LFR_N10000_ad5_mc50_mu0.5_i29, louvain, 0.7478516749155976, 5.21292439600802
LFR_N10000_ad5_mc50_mu0.5_i29, leiden, 0.6636381294520375, 1.9359682249923935
LFR_N500_ad5_mc50_mu0.5_i5, label propagation, 0.0, 0.13262289900740143
LFR_N500_ad5_mc50_mu0.5_i5, infomap, 0.0, 0.04661416601447854
LFR_N500_ad5_mc50_mu0.5_i5, louvain, 0.4931976152089927, 0.20565755800635088
LFR_N500_ad5_mc50_mu0.5_i5, leiden, 0.49276715482237343, 0.08359659100824501
LFR_N100_ad5_mc50_mu0.5_i1, label propagation, 6.666951771162552e-16, 0.018185262000770308
LFR_N100_ad5_mc50_mu0.5_i1, infomap, 6.666951771162552e-16, 0.011042188998544589
LFR_N100_ad5_mc50_mu0.5_i1, louvain, 0.05115355888284347, 0.027294694999000058
LFR_N100_ad5_mc50_mu0.5_i1, leiden, 0.036484652155639535, 0.017856207996373996
LFR_N500_ad5_mc50_mu0.5_i20, label propagation, 0.0, 0.12342298199655488
LFR_N500_ad5_mc50_mu0.5_i20, infomap, 0.0, 0.058215249999193475
LFR_N500_ad5_mc50_mu0.5_i20, louvain, 0.6644808252884626, 0.2337382969999453
LFR_N500_ad5_mc50_mu0.5_i20, leiden, 0.5754427843853651, 0.0843165760015836
LFR_N50000_ad5_mc50_mu0.5_i22, label propagation, 0.9499803063134507, 41.008259669004474
LFR_N50000_ad5_mc50_mu0.5_i22, infomap, 0.9626435942221634, 14.648869106007623
LFR_N50000_ad5_mc50_mu0.5_i22, louvain, 0.7251268924116482, 46.088050963997375
LFR_N50000_ad5_mc50_mu0.5_i22, leiden, 0.6804187014354004, 12.37319068000943
LFR_N500_ad5_mc50_mu0.5_i29, label propagation, 0.0, 0.2317793379916111
LFR_N500_ad5_mc50_mu0.5_i29, infomap, 0.0, 0.04957800099509768
LFR_N500_ad5_mc50_mu0.5_i29, louvain, 0.6648334022900474, 0.31462352399830706
LFR_N500_ad5_mc50_mu0.5_i29, leiden, 0.4593548246160791, 0.08417487901169807
LFR_N50000_ad5_mc50_mu0.5_i8, label propagation, 0.9510177316445664, 44.296996871999
LFR_N50000_ad5_mc50_mu0.5_i8, infomap, 0.9626416376942907, 15.62330093300261
LFR_N50000_ad5_mc50_mu0.5_i8, louvain, 0.7259166634132885, 53.87609027000144
LFR_N50000_ad5_mc50_mu0.5_i8, leiden, 0.6875029682861841, 12.493167801003437
LFR_N500_ad5_mc50_mu0.5_i7, label propagation, 0.0, 0.20218411499809008
LFR_N500_ad5_mc50_mu0.5_i7, infomap, 0.0, 0.05210136200184934
LFR_N500_ad5_mc50_mu0.5_i7, louvain, 0.5219714304790793, 0.2563515749934595
LFR_N500_ad5_mc50_mu0.5_i7, leiden, 0.3889874909432498, 0.0941027620137902
LFR_N100000_ad5_mc50_mu0.5_i28, label propagation, 0.9598980708159195, 93.6435860539932
LFR_N100000_ad5_mc50_mu0.5_i28, infomap, 0.9649940130241912, 31.025383145999513
LFR_N100000_ad5_mc50_mu0.5_i28, louvain, 0.7000893591712611, 118.09140019799815
LFR_N100000_ad5_mc50_mu0.5_i28, leiden, 0.6822912440517442, 29.22391563700512
LFR_N5000_ad5_mc50_mu0.5_i15, label propagation, 3.307835049063038e-16, 4.574909253002261
LFR_N5000_ad5_mc50_mu0.5_i15, infomap, 0.9281102332518687, 0.8889814860012848
LFR_N5000_ad5_mc50_mu0.5_i15, louvain, 0.7707926804648156, 2.915382942999713
LFR_N5000_ad5_mc50_mu0.5_i15, leiden, 0.6659282072431681, 1.1296375629899558
LFR_N500000_ad5_mc50_mu0.5_i16, label propagation, 0.9672421665972403, 688.686998115998
LFR_N500000_ad5_mc50_mu0.5_i16, infomap, 0.9697518307560741, 223.6274933520035
LFR_N500000_ad5_mc50_mu0.5_i16, louvain, 0.6054611168687217, 788.5527458230063
LFR_N500000_ad5_mc50_mu0.5_i16, leiden, 0.6806758274558594, 183.9886932100053
LFR_N100_ad5_mc50_mu0.5_i19, label propagation, 6.506799735522489e-16, 1.8454942270036554
LFR_N100_ad5_mc50_mu0.5_i19, infomap, 6.506799735522489e-16, 0.011207950999960303
LFR_N100_ad5_mc50_mu0.5_i19, louvain, 0.2749541198035398, 0.020994609003537335
LFR_N100_ad5_mc50_mu0.5_i19, leiden, 0.11649878356744243, 0.020117263004067354
LFR_N100_ad5_mc50_mu0.5_i11, label propagation, 4.896361580457795e-16, 0.0158947449963307
LFR_N100_ad5_mc50_mu0.5_i11, infomap, 4.896361580457795e-16, 0.008849896999890916
LFR_N100_ad5_mc50_mu0.5_i11, louvain, 0.23329090006678205, 0.025441835998208262
LFR_N100_ad5_mc50_mu0.5_i11, leiden, 0.2207841264471566, 0.017189703998155892
LFR_N500_ad5_mc50_mu0.5_i24, label propagation, 0.0, 0.09215485800814349
LFR_N500_ad5_mc50_mu0.5_i24, infomap, 0.0, 0.05126271401240956
LFR_N500_ad5_mc50_mu0.5_i24, louvain, 0.5705081558301739, 0.22826616700331215
LFR_N500_ad5_mc50_mu0.5_i24, leiden, 0.5009380697622786, 0.09509523700398859
LFR_N5000_ad5_mc50_mu0.5_i17, label propagation, 3.1496918996885263e-16, 3.520946527001797
LFR_N5000_ad5_mc50_mu0.5_i17, infomap, 0.9215174873307049, 0.8349778999981936
LFR_N5000_ad5_mc50_mu0.5_i17, louvain, 0.7775420679796622, 3.3045278140052687
LFR_N5000_ad5_mc50_mu0.5_i17, leiden, 0.6807798188579199, 0.9899425309995422
LFR_N500000_ad5_mc50_mu0.5_i10, label propagation, 0.9676489871967769, 640.9809103699954
LFR_N500000_ad5_mc50_mu0.5_i10, infomap, 0.9696134092749595, 192.77990573299758
LFR_N500000_ad5_mc50_mu0.5_i10, louvain, 0.6084115238195206, 729.1216010189964
LFR_N500000_ad5_mc50_mu0.5_i10, leiden, 0.6778530154625795, 159.03153369799838
LFR_N5000_ad5_mc50_mu0.5_i19, label propagation, 2.5441705893327427e-16, 4.0089443960023345
LFR_N5000_ad5_mc50_mu0.5_i19, infomap, 0.9184578491591546, 0.7967432799923699
LFR_N5000_ad5_mc50_mu0.5_i19, louvain, 0.7635501810765851, 2.2938735600037035
LFR_N5000_ad5_mc50_mu0.5_i19, leiden, 0.6613361691838482, 0.9299348939966876
LFR_N1000000_ad5_mc50_mu0.5_i3, label propagation, 0.969953985069399, 1168.492279293001
LFR_N1000000_ad5_mc50_mu0.5_i3, infomap, 0.970746157860702, 551.2894203879987
LFR_N1000000_ad5_mc50_mu0.5_i3, louvain, 0.5632068693244738, 1455.3876482070045
LFR_N1000000_ad5_mc50_mu0.5_i3, leiden, 0.6804305622302985, 411.8507984760072
LFR_N50000_ad5_mc50_mu0.5_i29, label propagation, 0.9539996978437649, 55.249501265003346
LFR_N50000_ad5_mc50_mu0.5_i29, infomap, 0.9633146837770378, 13.032460739006638
LFR_N50000_ad5_mc50_mu0.5_i29, louvain, 0.7255340236316271, 49.11638370799483
LFR_N50000_ad5_mc50_mu0.5_i29, leiden, 0.6850320741426746, 10.42098316999909
LFR_N100_ad5_mc50_mu0.5_i2, label propagation, 4.226209383058553e-16, 0.12062136399617884
LFR_N100_ad5_mc50_mu0.5_i2, infomap, 4.226209383058553e-16, 0.008598870001151226
LFR_N100_ad5_mc50_mu0.5_i2, louvain, 0.0073668622545262, 0.025395906006451696
LFR_N100_ad5_mc50_mu0.5_i2, leiden, 0.03354941832280194, 0.01630204700632021
LFR_N100000_ad5_mc50_mu0.5_i2, label propagation, 0.9578232073692524, 90.83447432400135
LFR_N100000_ad5_mc50_mu0.5_i2, infomap, 0.9659532263193401, 31.44139660599467
LFR_N100000_ad5_mc50_mu0.5_i2, louvain, 0.7040373423379495, 109.01206544099841
LFR_N100000_ad5_mc50_mu0.5_i2, leiden, 0.6860185563835631, 25.511281662998954
LFR_N5000_ad5_mc50_mu0.5_i12, label propagation, 2.942547260358317e-16, 2.3057109549990855
LFR_N5000_ad5_mc50_mu0.5_i12, infomap, 0.9261538451491579, 0.8715007809951203
LFR_N5000_ad5_mc50_mu0.5_i12, louvain, 0.7708065322924668, 2.7087230069882935
LFR_N5000_ad5_mc50_mu0.5_i12, leiden, 0.6820948226516138, 1.0499908519996097
LFR_N500000_ad5_mc50_mu0.5_i12, label propagation, 0.9672608951539245, 547.4551787340024
LFR_N500000_ad5_mc50_mu0.5_i12, infomap, 0.9695634646189416, 223.96948991400131
LFR_N500000_ad5_mc50_mu0.5_i12, louvain, 0.6105300754284405, 784.2099966230016
LFR_N500000_ad5_mc50_mu0.5_i12, leiden, 0.6787314668706046, 156.8924448809994
LFR_N1000_ad5_mc50_mu0.5_i29, label propagation, 0.0, 1.7124259639967931
LFR_N1000_ad5_mc50_mu0.5_i29, infomap, 0.0, 0.11414951500773896
LFR_N1000_ad5_mc50_mu0.5_i29, louvain, 0.7067621921139507, 0.45453468400228303
LFR_N1000_ad5_mc50_mu0.5_i29, leiden, 0.5865079444004656, 0.17249718199309427
LFR_N1000000_ad5_mc50_mu0.5_i23, label propagation, 0.9696244662278733, 1123.4672105359932
LFR_N1000000_ad5_mc50_mu0.5_i23, infomap, 0.9704774582076412, 554.0149251140101
LFR_N1000000_ad5_mc50_mu0.5_i23, louvain, 0.5650785552130922, 1342.7348375579895
LFR_N1000000_ad5_mc50_mu0.5_i23, leiden, 0.6797339743431675, 324.806553344999
LFR_N500_ad5_mc50_mu0.5_i26, label propagation, 0.0, 2.937358189999941
LFR_N500_ad5_mc50_mu0.5_i26, infomap, 0.0, 0.053392656991491094
LFR_N500_ad5_mc50_mu0.5_i26, louvain, 0.5240045437518841, 0.1493319809960667
LFR_N500_ad5_mc50_mu0.5_i26, leiden, 0.5046895554123063, 0.0740414750034688
LFR_N50000_ad5_mc50_mu0.5, label propagation, 0.9515502911136164, 36.957551404993865
LFR_N50000_ad5_mc50_mu0.5, infomap, 0.9626616349131927, 11.333692838990828
LFR_N50000_ad5_mc50_mu0.5, louvain, 0.7274922810483583, 32.61843022800167
LFR_N50000_ad5_mc50_mu0.5, leiden, 0.6868812713547795, 9.717851774010342
LFR_N100_ad5_mc50_mu0.5_i24, label propagation, 5.157151314403206e-16, 0.11242618100368418
LFR_N100_ad5_mc50_mu0.5_i24, infomap, 5.157151314403206e-16, 0.008903327005100437
LFR_N100_ad5_mc50_mu0.5_i24, louvain, 0.17721055948494652, 0.029319417008082382
LFR_N100_ad5_mc50_mu0.5_i24, leiden, 0.06298493165671039, 0.015372479989309795
LFR_N10000_ad5_mc50_mu0.5_i12, label propagation, 2.9391356867010035e-16, 5.344843270009733
LFR_N10000_ad5_mc50_mu0.5_i12, infomap, 0.9425184617905894, 1.5230899500020314
LFR_N10000_ad5_mc50_mu0.5_i12, louvain, 0.757419999201608, 4.817711346011492
LFR_N10000_ad5_mc50_mu0.5_i12, leiden, 0.6721119649943654, 1.5639150460046949
LFR_N1000000_ad5_mc50_mu0.5_i17, label propagation, 0.9695308654087209, 840.2408031910018
LFR_N1000000_ad5_mc50_mu0.5_i17, infomap, 0.9703334027302056, 461.31957477999094
LFR_N1000000_ad5_mc50_mu0.5_i17, louvain, 0.5648044566401584, 1312.6127938199934
LFR_N1000000_ad5_mc50_mu0.5_i17, leiden, 0.677635857304572, 320.76480999701016
LFR_N10000_ad5_mc50_mu0.5_i9, label propagation, 3.228835953533595e-16, 8.040901807995397
LFR_N10000_ad5_mc50_mu0.5_i9, infomap, 0.9392734746526217, 1.542291846999433
LFR_N10000_ad5_mc50_mu0.5_i9, louvain, 0.7640544530943623, 4.4189315650000935
LFR_N10000_ad5_mc50_mu0.5_i9, leiden, 0.6766548568478287, 1.6686372940021101
LFR_N100000_ad5_mc50_mu0.5_i20, label propagation, 0.958253387962174, 72.673919562003
LFR_N100000_ad5_mc50_mu0.5_i20, infomap, 0.9653997565767474, 26.185653911001282
LFR_N100000_ad5_mc50_mu0.5_i20, louvain, 0.7079295254077146, 79.80679009699088
LFR_N100000_ad5_mc50_mu0.5_i20, leiden, 0.6857672459046082, 20.3870781329897
LFR_N500000_ad5_mc50_mu0.5, label propagation, 0.9670384869807286, 447.22544527500577
LFR_N500000_ad5_mc50_mu0.5, infomap, 0.96963583083878, 176.53299761700328
LFR_N500000_ad5_mc50_mu0.5, louvain, 0.6089128165258741, 555.9180960249942
LFR_N500000_ad5_mc50_mu0.5, leiden, 0.6799232300456822, 133.85654299599992
LFR_N100_ad5_mc50_mu0.5_i23, label propagation, 7.103212439816832e-16, 1.2370518400130095
LFR_N100_ad5_mc50_mu0.5_i23, infomap, 7.103212439816832e-16, 0.008965989996795543
LFR_N100_ad5_mc50_mu0.5_i23, louvain, 0.18878963716029623, 0.03910871999687515
LFR_N100_ad5_mc50_mu0.5_i23, leiden, 0.11413002215801539, 0.013217162995715626
LFR_N50000_ad5_mc50_mu0.5_i26, label propagation, 0.9510991170229676, 34.03187010300462
LFR_N50000_ad5_mc50_mu0.5_i26, infomap, 0.9625276254471884, 11.980702019995078
LFR_N50000_ad5_mc50_mu0.5_i26, louvain, 0.7220770406881006, 35.59112740299315
LFR_N50000_ad5_mc50_mu0.5_i26, leiden, 0.6908108260070257, 9.411061601000256
LFR_N500_ad5_mc50_mu0.5_i21, label propagation, 0.0, 0.1654006729950197
LFR_N500_ad5_mc50_mu0.5_i21, infomap, 0.0, 0.039210866001667455
LFR_N500_ad5_mc50_mu0.5_i21, louvain, 0.5416341636272537, 0.1650067059963476
LFR_N500_ad5_mc50_mu0.5_i21, leiden, 0.42449488693237564, 0.069930892001139
LFR_N10000_ad5_mc50_mu0.5_i22, label propagation, 0.9075987393688812, 4.844456293998519
LFR_N10000_ad5_mc50_mu0.5_i22, infomap, 0.9446527235183817, 1.5503331130021252
LFR_N10000_ad5_mc50_mu0.5_i22, louvain, 0.7512175111511052, 3.99371632700786
LFR_N10000_ad5_mc50_mu0.5_i22, leiden, 0.6875822248497692, 1.6506842439994216
LFR_N1000_ad5_mc50_mu0.5_i21, label propagation, 0.0, 0.20974204999220092
LFR_N1000_ad5_mc50_mu0.5_i21, infomap, 0.0, 0.09075122600188479
LFR_N1000_ad5_mc50_mu0.5_i21, louvain, 0.5841665847743152, 0.38280504499562085
LFR_N1000_ad5_mc50_mu0.5_i21, leiden, 0.521957748889253, 0.14220551600737963
LFR_N10000_ad5_mc50_mu0.5_i4, label propagation, 0.9092898741409828, 6.334433052004897
LFR_N10000_ad5_mc50_mu0.5_i4, infomap, 0.9541000390809602, 1.5807482870004606
LFR_N10000_ad5_mc50_mu0.5_i4, louvain, 0.7663948861023108, 5.06824389299436
LFR_N10000_ad5_mc50_mu0.5_i4, leiden, 0.6813720624781917, 1.6770308510022005
LFR_N10000_ad5_mc50_mu0.5_i17, label propagation, 0.9002672101457885, 6.765554208002868
LFR_N10000_ad5_mc50_mu0.5_i17, infomap, 0.9478892391111586, 1.5117341879958985
LFR_N10000_ad5_mc50_mu0.5_i17, louvain, 0.7586579769460053, 4.937090927007375
LFR_N10000_ad5_mc50_mu0.5_i17, leiden, 0.6651629445598427, 1.6216440680000233
LFR_N1000_ad5_mc50_mu0.5_i6, label propagation, 0.0, 0.24842307099606842
LFR_N1000_ad5_mc50_mu0.5_i6, infomap, 0.0, 0.08875530000659637
LFR_N1000_ad5_mc50_mu0.5_i6, louvain, 0.6556504422550257, 0.4549457890097983
LFR_N1000_ad5_mc50_mu0.5_i6, leiden, 0.6200141240953428, 0.14074871300545055
LFR_N1000000_ad5_mc50_mu0.5_i4, label propagation, 0.9696921245597945, 938.8566263050016
LFR_N1000000_ad5_mc50_mu0.5_i4, infomap, 0.9705415899154608, 462.1470629050018
LFR_N1000000_ad5_mc50_mu0.5_i4, louvain, 0.5665091145110391, 1318.2295292579947
LFR_N1000000_ad5_mc50_mu0.5_i4, leiden, 0.6782170134720786, 326.77244578399404
LFR_N50000_ad5_mc50_mu0.5_i24, label propagation, 0.9502262509638442, 45.34899492900877
LFR_N50000_ad5_mc50_mu0.5_i24, infomap, 0.9609063294038896, 11.658008017009706
LFR_N50000_ad5_mc50_mu0.5_i24, louvain, 0.7307011023111731, 34.69595679199847
LFR_N50000_ad5_mc50_mu0.5_i24, leiden, 0.6877765804989947, 9.29532987800485
LFR_N1000_ad5_mc50_mu0.5_i22, label propagation, 0.0, 0.30303704300604295
LFR_N1000_ad5_mc50_mu0.5_i22, infomap, 0.0, 0.09892356299678795
LFR_N1000_ad5_mc50_mu0.5_i22, louvain, 0.6763419870102162, 0.36799020200851373
LFR_N1000_ad5_mc50_mu0.5_i22, leiden, 0.6311994668486672, 0.15524597400508355
LFR_N100000_ad5_mc50_mu0.5_i27, label propagation, 0.9571185626943822, 83.29817697800172
LFR_N100000_ad5_mc50_mu0.5_i27, infomap, 0.965207425662653, 27.16529549099505
LFR_N100000_ad5_mc50_mu0.5_i27, louvain, 0.6958790390233052, 84.69828819899703
LFR_N100000_ad5_mc50_mu0.5_i27, leiden, 0.6888076216071718, 21.2606059450045
LFR_N100_ad5_mc50_mu0.5_i27, label propagation, 1.0175635196083395e-15, 0.21993932699842844
LFR_N100_ad5_mc50_mu0.5_i27, infomap, 1.0175635196083395e-15, 0.008007605996681377
LFR_N100_ad5_mc50_mu0.5_i27, louvain, 0.17002491145758925, 0.01812950499879662
LFR_N100_ad5_mc50_mu0.5_i27, leiden, 0.1528475012039225, 0.01402029299060814
LFR_N1000_ad5_mc50_mu0.5_i25, label propagation, 0.0, 0.20646631201088894
LFR_N1000_ad5_mc50_mu0.5_i25, infomap, 0.0, 0.08854706399142742
LFR_N1000_ad5_mc50_mu0.5_i25, louvain, 0.6603551028383633, 0.4161549679993186
LFR_N1000_ad5_mc50_mu0.5_i25, leiden, 0.5647119445285589, 0.15365298799588345
LFR_N5000_ad5_mc50_mu0.5_i21, label propagation, 2.8797357414767733e-16, 2.007053897003061
LFR_N5000_ad5_mc50_mu0.5_i21, infomap, 0.9008111748491213, 0.6988152779958909
LFR_N5000_ad5_mc50_mu0.5_i21, louvain, 0.7578711883703098, 2.366423080005916
LFR_N5000_ad5_mc50_mu0.5_i21, leiden, 0.6619346558399587, 0.7790015569917159
LFR_N1000000_ad5_mc50_mu0.5_i15, label propagation, 0.969552865010638, 965.1013237200095
LFR_N1000000_ad5_mc50_mu0.5_i15, infomap, 0.9707256651890971, 458.4350407879974
LFR_N1000000_ad5_mc50_mu0.5_i15, louvain, 0.564518301821491, 1311.8792174679984
LFR_N1000000_ad5_mc50_mu0.5_i15, leiden, 0.6778651212175568, 326.7702194250014
LFR_N1000000_ad5_mc50_mu0.5_i12, label propagation, 0.9693551772903077, 1033.925792160997
LFR_N1000000_ad5_mc50_mu0.5_i12, infomap, 0.9706658205218903, 494.35107993100246
LFR_N1000000_ad5_mc50_mu0.5_i12, louvain, 0.5668979561894478, 1351.2464194850036
LFR_N1000000_ad5_mc50_mu0.5_i12, leiden, 0.6775316284397632, 320.53309954100405
LFR_N100000_ad5_mc50_mu0.5_i5, label propagation, 0.9578108903848923, 79.33363177000138
LFR_N100000_ad5_mc50_mu0.5_i5, infomap, 0.96451281516444, 25.215792736009462
LFR_N100000_ad5_mc50_mu0.5_i5, louvain, 0.7051726045121132, 85.38652474799892
LFR_N100000_ad5_mc50_mu0.5_i5, leiden, 0.6791971744280867, 18.82354450300045
LFR_N10000_ad5_mc50_mu0.5_i0, label propagation, 2.8825257435060993e-16, 5.958808329000021
LFR_N10000_ad5_mc50_mu0.5_i0, infomap, 0.9483266987546007, 1.5272106320044259
LFR_N10000_ad5_mc50_mu0.5_i0, louvain, 0.7682974979196073, 4.80318531699595
LFR_N10000_ad5_mc50_mu0.5_i0, leiden, 0.6844523097455674, 1.554483091997099
LFR_N1000000_ad5_mc50_mu0.5_i22, label propagation, 0.9699641838316494, 928.4163852189959
LFR_N1000000_ad5_mc50_mu0.5_i22, infomap, 0.9708234434415761, 437.53264243301237
LFR_N1000000_ad5_mc50_mu0.5_i22, louvain, 0.5683223473665757, 1221.404004602009
LFR_N1000000_ad5_mc50_mu0.5_i22, leiden, 0.6781998822332486, 322.33626017099596
LFR_N5000_ad5_mc50_mu0.5_i7, label propagation, 0.8593383152056945, 5.485135501992772
LFR_N5000_ad5_mc50_mu0.5_i7, infomap, 0.9298442853696698, 0.7268606150028063
LFR_N5000_ad5_mc50_mu0.5_i7, louvain, 0.7628433854982039, 1.99567914599902
LFR_N5000_ad5_mc50_mu0.5_i7, leiden, 0.658138954004866, 0.7864511549996678
LFR_N50000_ad5_mc50_mu0.5_i11, label propagation, 0.9495299998093881, 32.72653261099185
LFR_N50000_ad5_mc50_mu0.5_i11, infomap, 0.9620409469444312, 11.565150955997524
LFR_N50000_ad5_mc50_mu0.5_i11, louvain, 0.7230375440872896, 37.51958854700206
LFR_N50000_ad5_mc50_mu0.5_i11, leiden, 0.6810502801896191, 9.242893167000148
LFR_N500000_ad5_mc50_mu0.5_i19, label propagation, 0.9673285117640023, 429.9132277160097
LFR_N500000_ad5_mc50_mu0.5_i19, infomap, 0.9700346764991392, 171.7326407960063
LFR_N500000_ad5_mc50_mu0.5_i19, louvain, 0.6058194969329473, 687.6677678620035
LFR_N500000_ad5_mc50_mu0.5_i19, leiden, 0.6810858480975616, 130.6900525539968
LFR_N500_ad5_mc50_mu0.5_i23, label propagation, 0.0, 1.3323886430007406
LFR_N500_ad5_mc50_mu0.5_i23, infomap, 0.0, 0.04286107300140429
LFR_N500_ad5_mc50_mu0.5_i23, louvain, 0.5424390955649773, 0.1432879909989424
LFR_N500_ad5_mc50_mu0.5_i23, leiden, 0.4502068901364247, 0.07642273200326599
LFR_N10000_ad5_mc50_mu0.5_i15, label propagation, 3.0414904643378526e-16, 25.60336895499495
LFR_N10000_ad5_mc50_mu0.5_i15, infomap, 0.9448742722788891, 1.5691742149938364
LFR_N10000_ad5_mc50_mu0.5_i15, louvain, 0.7560474296191357, 4.391973036996205
LFR_N10000_ad5_mc50_mu0.5_i15, leiden, 0.6880556446688816, 1.673759424011223
LFR_N1000000_ad5_mc50_mu0.5_i21, label propagation, 0.970124585963555, 1078.003253961011
LFR_N1000000_ad5_mc50_mu0.5_i21, infomap, 0.9707783091004446, 483.06961029399827
LFR_N1000000_ad5_mc50_mu0.5_i21, louvain, 0.5671990646968489, 1315.515601527004
LFR_N1000000_ad5_mc50_mu0.5_i21, leiden, 0.6766038607284626, 327.9233677369921
LFR_N1000_ad5_mc50_mu0.5_i8, label propagation, 0.0, 2.954381812000065
LFR_N1000_ad5_mc50_mu0.5_i8, infomap, 0.0, 0.11368563899304718
LFR_N1000_ad5_mc50_mu0.5_i8, louvain, 0.6444618019303152, 0.40367039300326724
LFR_N1000_ad5_mc50_mu0.5_i8, leiden, 0.5608228893683115, 0.15840094799932558
LFR_N10000_ad5_mc50_mu0.5_i10, label propagation, 0.9102379017647994, 6.342873451008927
LFR_N10000_ad5_mc50_mu0.5_i10, infomap, 0.943983103814869, 1.5656386350019602
LFR_N10000_ad5_mc50_mu0.5_i10, louvain, 0.7593854565049699, 5.1110658980032895
LFR_N10000_ad5_mc50_mu0.5_i10, leiden, 0.686469180665948, 1.6820348170003854
LFR_N100_ad5_mc50_mu0.5_i13, label propagation, 9.266182270171059e-16, 0.028765538008883595
LFR_N100_ad5_mc50_mu0.5_i13, infomap, 9.266182270171059e-16, 0.0074842310132225975
LFR_N100_ad5_mc50_mu0.5_i13, louvain, 0.01500597823815862, 0.018111379991751164
LFR_N100_ad5_mc50_mu0.5_i13, leiden, 0.019815171878309577, 0.013569601011113264
LFR_N1000000_ad5_mc50_mu0.5_i24, label propagation, 0.9695286381147377, 852.5112141349964
LFR_N1000000_ad5_mc50_mu0.5_i24, infomap, 0.9707295015641095, 446.23086896998575
LFR_N1000000_ad5_mc50_mu0.5_i24, louvain, 0.5666360078910617, 1589.818084509985
LFR_N1000000_ad5_mc50_mu0.5_i24, leiden, 0.6777216975032971, 325.98597114899894
LFR_N500000_ad5_mc50_mu0.5_i18, label propagation, 0.967746509789355, 466.84957074798876
LFR_N500000_ad5_mc50_mu0.5_i18, infomap, 0.9698917889785199, 171.99011755399988
LFR_N500000_ad5_mc50_mu0.5_i18, louvain, 0.6092533851340948, 606.0798743610212
LFR_N500000_ad5_mc50_mu0.5_i18, leiden, 0.6807156284001, 130.27856363198953
LFR_N5000_ad5_mc50_mu0.5_i0, label propagation, 3.350471881460564e-16, 4.040146976010874
LFR_N5000_ad5_mc50_mu0.5_i0, infomap, 0.9334530386070836, 0.7060594169888645
LFR_N5000_ad5_mc50_mu0.5_i0, louvain, 0.7805907055711189, 1.9965866880083922
LFR_N5000_ad5_mc50_mu0.5_i0, leiden, 0.6901280616326328, 0.7509837489924394
LFR_N100_ad5_mc50_mu0.5_i7, label propagation, 1.023337361499108e-15, 0.02778631099499762
LFR_N100_ad5_mc50_mu0.5_i7, infomap, 1.023337361499108e-15, 0.008148449996951967
LFR_N100_ad5_mc50_mu0.5_i7, louvain, 0.09061931610921277, 0.025097706995438784
LFR_N100_ad5_mc50_mu0.5_i7, leiden, 0.055083801911881676, 0.01342034901608713
LFR_N10000_ad5_mc50_mu0.5_i6, label propagation, 0.90337169158134, 4.907134369015694
LFR_N10000_ad5_mc50_mu0.5_i6, infomap, 0.9446722409167327, 1.5442705960012972
LFR_N10000_ad5_mc50_mu0.5_i6, louvain, 0.7565511384205598, 4.5922259830113035
LFR_N10000_ad5_mc50_mu0.5_i6, leiden, 0.6714303979802149, 1.5744732430030126
LFR_N50000_ad5_mc50_mu0.5_i2, label propagation, 0.9509154442937131, 28.32939364601043
LFR_N50000_ad5_mc50_mu0.5_i2, infomap, 0.9630931897266989, 11.224904081987916
LFR_N50000_ad5_mc50_mu0.5_i2, louvain, 0.7231767463203133, 36.592322658980265
LFR_N50000_ad5_mc50_mu0.5_i2, leiden, 0.6823229217457634, 8.817064703005599
LFR_N100000_ad5_mc50_mu0.5_i13, label propagation, 0.9589447351764435, 71.019064942986
LFR_N100000_ad5_mc50_mu0.5_i13, infomap, 0.9642958756906632, 26.721479731990257
LFR_N100000_ad5_mc50_mu0.5_i13, louvain, 0.7027506994334491, 78.46839824999915
